epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.30608707666397095,0.6548760533332825,1.790486454963684,0.4286606013774872,0.12145863473415375,0.5019276142120361,0.5019276142120361,0.4061129093170166,0.738866925239563,1.7872041463851929,0.48832181096076965,0.3195132315158844,0.5703976154327393,0.5703976154327393
1,0.43380609154701233,0.7743251323699951,1.4558839797973633,0.6309221982955933,0.22891096770763397,0.6360839009284973,0.6360839009284973,0.4785623252391815,0.8121911287307739,1.5086884498596191,0.5654252171516418,0.4017263352870941,0.6667609810829163,0.6667609810829163
2,0.48937147855758667,0.8193392753601074,1.3141629695892334,0.6799538135528564,0.2914087772369385,0.692179799079895,0.692179799079895,0.5327578783035278,0.8508201241493225,1.2478742599487305,0.655550479888916,0.4061129093170166,0.7298712134361267,0.7298712134361267
3,0.5153680443763733,0.8387324213981628,1.2457555532455444,0.693320095539093,0.32048243284225464,0.7198387384414673,0.7198387384414673,0.5508702397346497,0.8607800602912903,1.211147427558899,0.6474214196205139,0.4458751976490021,0.7457195520401001,0.7457195520401001
4,0.5308244824409485,0.8504229784011841,1.2037444114685059,0.7062216401100159,0.34647896885871887,0.7348707318305969,0.7348707318305969,0.550021231174469,0.8613225221633911,1.215762734413147,0.6632589101791382,0.44983726739883423,0.7445875406265259,0.7445875406265259
5,0.551480233669281,0.8608619570732117,1.1642179489135742,0.7205528616905212,0.3706362843513489,0.7508223652839661,0.7508223652839661,0.5651620030403137,0.8737522959709167,1.1517075300216675,0.6809394955635071,0.4635630249977112,0.7585963010787964,0.7585963010787964
6,0.560605525970459,0.8660317659378052,1.14301598072052,0.7233546376228333,0.38407668471336365,0.7574363946914673,0.7574363946914673,0.5385594964027405,0.8560687303543091,1.3445461988449097,0.6033042669296265,0.4702136814594269,0.7382199168205261,0.7382199168205261
7,0.5736568570137024,0.8743043541908264,1.1094722747802734,0.7277583479881287,0.40476781129837036,0.770806074142456,0.770806074142456,0.572944700717926,0.8679500222206116,1.2054675817489624,0.6514372825622559,0.4842224419116974,0.7621338367462158,0.7621338367462158
8,0.5832419395446777,0.879205584526062,1.090013027191162,0.7317103147506714,0.4188448488712311,0.7801082134246826,0.7801082134246826,0.5756332278251648,0.8738691806793213,1.2024352550506592,0.6586136221885681,0.5014857649803162,0.7704825401306152,0.7704825401306152
9,0.5920135974884033,0.8844701647758484,1.0663789510726929,0.7368420958518982,0.43773210048675537,0.7878894805908203,0.7878894805908203,0.5544078350067139,0.8565661311149597,1.3678665161132812,0.614529013633728,0.5003537535667419,0.7331258058547974,0.7331258058547974
10,0.6029427647590637,0.889805018901825,1.0414395332336426,0.7394206523895264,0.4505358338356018,0.795281708240509,0.795281708240509,0.5838403701782227,0.8836634755134583,1.113667607307434,0.6802787184715271,0.49738219380378723,0.7827932834625244,0.7827932834625244
11,0.6099812388420105,0.8947461843490601,1.019284963607788,0.746137261390686,0.4645775258541107,0.8000919818878174,0.8000919818878174,0.560067892074585,0.8646082878112793,1.3422820568084717,0.6146241426467896,0.5102589726448059,0.7506721615791321,0.7506721615791321
12,0.6168429255485535,0.8969863057136536,1.0089808702468872,0.7469899654388428,0.47179287672042847,0.8028153777122498,0.8028153777122498,0.5890759825706482,0.8805262446403503,1.162549376487732,0.6639224290847778,0.5135135054588318,0.7795386910438538,0.7795386910438538
13,0.6270647048950195,0.9030957818031311,0.9796996712684631,0.7556220889091492,0.49082162976264954,0.8125066161155701,0.8125066161155701,0.6168105006217957,0.8933611512184143,1.0705326795578003,0.6988868117332458,0.5330408811569214,0.7996320724487305,0.7996320724487305
14,0.6297527551651001,0.9047078490257263,0.9719573855400085,0.7538295388221741,0.494323194026947,0.8179181814193726,0.8179181814193726,0.5975661277770996,0.8887699842453003,1.125771403312683,0.6790638566017151,0.5296448469161987,0.7891609072685242,0.7891609072685242
15,0.6450677514076233,0.9098140001296997,0.9460996985435486,0.7622156739234924,0.5120079517364502,0.8272203207015991,0.8272203207015991,0.613414466381073,0.8906385898590088,1.1252166032791138,0.6778921484947205,0.5497382283210754,0.7942549586296082,0.7942549586296082
16,0.6487107872962952,0.912701427936554,0.9307094812393188,0.7629774808883667,0.5235030055046082,0.8287765979766846,0.8287765979766846,0.5950191020965576,0.8803996443748474,1.2094120979309082,0.658407986164093,0.5302108526229858,0.776850163936615,0.776850163936615
17,0.6555724740028381,0.9147645235061646,0.9199554324150085,0.766505777835846,0.5280656218528748,0.8331270217895508,0.8331270217895508,0.6028017401695251,0.8842100501060486,1.1970937252044678,0.6603612899780273,0.5483232140541077,0.7844913005828857,0.7844913005828857
18,0.6587203145027161,0.9188653230667114,0.8981346487998962,0.7682768702507019,0.5456442832946777,0.8376896977424622,0.8376896977424622,0.6129899621009827,0.8929651379585266,1.116742730140686,0.6708426475524902,0.5531342625617981,0.8026036620140076,0.8026036620140076
19,0.6701092720031738,0.9216805100440979,0.8816502690315247,0.7730621695518494,0.5566441416740417,0.8456478118896484,0.8456478118896484,0.6332248449325562,0.9035659432411194,1.0213855504989624,0.7084004878997803,0.5596433877944946,0.81477290391922,0.81477290391922
20,0.6722668409347534,0.9236052632331848,0.8715639710426331,0.7714271545410156,0.5580589175224304,0.8506702780723572,0.8506702780723572,0.6277062296867371,0.8993291258811951,1.0772327184677124,0.6867344975471497,0.5633224844932556,0.8113768100738525,0.8113768100738525
21,0.6820995211601257,0.9269587993621826,0.8518799543380737,0.779079258441925,0.5740105509757996,0.8526509404182434,0.8526509404182434,0.6158199906349182,0.8898671269416809,1.155322551727295,0.6748878955841064,0.5537002682685852,0.79241544008255,0.79241544008255
22,0.6823471188545227,0.9284331798553467,0.843108057975769,0.7791577577590942,0.5791391134262085,0.8539596199989319,0.8539596199989319,0.6346398591995239,0.9019331336021423,1.0506644248962402,0.7009183764457703,0.5723786354064941,0.811093807220459,0.811093807220459
