epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.18820075690746307,0.5273292064666748,2.4605958461761475,0.19117407500743866,0.08304742723703384,0.3651540279388428,0.3651540279388428,0.25102588534355164,0.5933877229690552,1.796596884727478,0.0,0.0,0.43073439598083496,0.43073439598083496
1,0.2010752260684967,0.54360431432724,2.101919174194336,0.2047906070947647,0.045661937445402145,0.38513776659965515,0.38513776659965515,0.25102588534355164,0.5998192429542542,1.769707441329956,0.0,0.0,0.42776283621788025,0.42776283621788025
2,0.21479856967926025,0.562271237373352,1.9417072534561157,0.2247655838727951,0.028826087713241577,0.402327299118042,0.402327299118042,0.25102588534355164,0.5944873094558716,1.7764192819595337,0.0,0.0,0.4254987835884094,0.4254987835884094
3,0.2262582629919052,0.5752756595611572,1.8601700067520142,0.22707423567771912,0.016552895307540894,0.4173239469528198,0.4173239469528198,0.25102588534355164,0.6035059094429016,1.7604156732559204,0.0,0.0,0.4310173988342285,0.4310173988342285
4,0.2330491989850998,0.5846898555755615,1.8152801990509033,0.22958771884441376,0.010044919326901436,0.4252113401889801,0.4252113401889801,0.25102588534355164,0.6048185229301453,1.7788282632827759,0.0,0.0,0.4291778802871704,0.4291778802871704
5,0.24740919470787048,0.5966936945915222,1.779881477355957,0.2414330244064331,0.005482262000441551,0.4374137818813324,0.4374137818813324,0.2513088881969452,0.6112334728240967,1.7436779737472534,0.0,0.0,0.4346964657306671,0.4346964657306671
6,0.2592225670814514,0.6094765067100525,1.753721833229065,0.25915491580963135,0.003253987990319729,0.4507834315299988,0.4507834315299988,0.2562614977359772,0.6177868247032166,1.7528775930404663,0.0,0.0,0.4366775155067444,0.4366775155067444
7,0.26870158314704895,0.6224839091300964,1.7294814586639404,0.42779290676116943,0.005553001072257757,0.4666996896266937,0.4666996896266937,0.26616668701171875,0.634884774684906,1.724267601966858,0.6666666865348816,0.0002830055309459567,0.4530918300151825,0.4530918300151825
8,0.2836274802684784,0.6389516592025757,1.7053624391555786,0.4811643958091736,0.00993881095200777,0.4843136668205261,0.4843136668205261,0.31555116176605225,0.6753866672515869,1.6463203430175781,0.6410890817642212,0.03664921596646309,0.5010612607002258,0.5010612607002258
9,0.3000742793083191,0.6518529653549194,1.6862396001815796,0.5067920684814453,0.01715417578816414,0.49931028485298157,0.49931028485298157,0.32602235674858093,0.6732608675956726,1.6663470268249512,0.6233367323875427,0.08617518097162247,0.49540117383003235,0.49540117383003235
