epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.19060587882995605,0.5317363739013672,2.2728211879730225,0.1987939029932022,0.06645916402339935,0.36989355087280273,0.36989355087280273,0.2104146033525467,0.5647397637367249,1.7907435894012451,0.0,0.0,0.4281873404979706,0.4281873404979706
1,0.21621334552764893,0.558512270450592,1.9868050813674927,0.230378195643425,0.04007356986403465,0.3997453451156616,0.3997453451156616,0.23673412203788757,0.5909764170646667,1.7739542722702026,0.0,0.0,0.4419131278991699,0.4419131278991699
2,0.22466664016246796,0.5749857425689697,1.8793995380401611,0.25258442759513855,0.02592579461634159,0.4177483916282654,0.4177483916282654,0.22145181894302368,0.5961785316467285,1.7708353996276855,0.0,0.0,0.43413046002388,0.43413046002388
3,0.24012307822704315,0.5912773609161377,1.8166205883026123,0.2745633125305176,0.01779082603752613,0.43348777294158936,0.43348777294158936,0.2663081884384155,0.6359403133392334,1.7114514112472534,0.0,0.0,0.4529503285884857,0.4529503285884857
4,0.25784316658973694,0.6119742393493652,1.7701466083526611,0.3503299355506897,0.02065574936568737,0.4536129832267761,0.4536129832267761,0.2830055058002472,0.6399103999137878,1.7109386920928955,0.6404494643211365,0.008065657690167427,0.46200650930404663,0.46200650930404663
5,0.2800198197364807,0.6338159441947937,1.7245336771011353,0.4314565360546112,0.02493545040488243,0.4783008396625519,0.4783008396625519,0.3329559862613678,0.6851567625999451,1.6316730976104736,0.6283783912658691,0.05263902619481087,0.5286543369293213,0.5286543369293213
6,0.3042478561401367,0.6566284894943237,1.6845340728759766,0.5083870887756348,0.041806671768426895,0.503307044506073,0.503307044506073,0.3659261465072632,0.7050658464431763,1.5852481126785278,0.6449963450431824,0.12494693696498871,0.5522852540016174,0.5522852540016174
7,0.3230290412902832,0.675273060798645,1.6495678424835205,0.5684001445770264,0.060693949460983276,0.5204258561134338,0.5204258561134338,0.3846045136451721,0.7276651263237,1.542328953742981,0.62451171875,0.18098202347755432,0.5730862021446228,0.5730862021446228
8,0.34347257018089294,0.6916484832763672,1.6178090572357178,0.6022908687591553,0.07997029274702072,0.5416828989982605,0.5416828989982605,0.39663222432136536,0.7427356243133545,1.5078043937683105,0.6411526203155518,0.20149992406368256,0.584264874458313,0.584264874458313
9,0.35546281933784485,0.7050399780273438,1.59197199344635,0.6358311176300049,0.09213737398386002,0.5522229671478271,0.5522229671478271,0.4037073850631714,0.751221776008606,1.4850517511367798,0.6707317233085632,0.20234894752502441,0.5960096120834351,0.5960096120834351
10,0.37088388204574585,0.7193747162818909,1.5634350776672363,0.6542564034461975,0.11063558608293533,0.5674318075180054,0.5674318075180054,0.41361257433891296,0.7597716450691223,1.4784719944000244,0.6283682584762573,0.23758313059806824,0.6119994521141052,0.6119994521141052
11,0.3791956901550293,0.7288436889648438,1.5433095693588257,0.6669235229492188,0.12244898080825806,0.5790683627128601,0.5790683627128601,0.37597283720970154,0.7320845723152161,1.5399069786071777,0.624316930770874,0.19400028884410858,0.5708221197128296,0.5708221197128296
12,0.39199942350387573,0.7387519478797913,1.5241785049438477,0.6706182956695557,0.13005340099334717,0.5942065119743347,0.5942065119743347,0.44120559096336365,0.7856888771057129,1.4027273654937744,0.6787856221199036,0.2562614977359772,0.6381774544715881,0.6381774544715881
13,0.40183213353157043,0.7461106777191162,1.5063892602920532,0.6849740743637085,0.14027518033981323,0.6035439968109131,0.6035439968109131,0.45450687408447266,0.7954242825508118,1.373626470565796,0.7062574625015259,0.2507428824901581,0.6555823087692261,0.6555823087692261
14,0.40834012627601624,0.7530582547187805,1.4902846813201904,0.6882411241531372,0.14780886471271515,0.6098751425743103,0.6098751425743103,0.4590349495410919,0.8034339547157288,1.351400375366211,0.720359742641449,0.2493278682231903,0.6681760549545288,0.6681760549545288
15,0.41491883993148804,0.7570053935050964,1.47957444190979,0.6891036033630371,0.1538924127817154,0.6156403422355652,0.6156403422355652,0.4738927483558655,0.8068904280662537,1.3439288139343262,0.7120093107223511,0.2592330574989319,0.675534188747406,0.675534188747406
16,0.42022424936294556,0.7635097503662109,1.4655488729476929,0.6953662633895874,0.16082482039928436,0.6230679154396057,0.6230679154396057,0.4811093807220459,0.8137993216514587,1.3211562633514404,0.731174111366272,0.2555539906024933,0.6861468553543091,0.6861468553543091
17,0.4255296587944031,0.7672054767608643,1.455612301826477,0.7028301954269409,0.16864146292209625,0.62614506483078,0.62614506483078,0.4835149347782135,0.8163606524467468,1.3136804103851318,0.7032853960990906,0.2907881736755371,0.6847318410873413,0.6847318410873413
18,0.43026915192604065,0.7726583480834961,1.442375898361206,0.7088841795921326,0.17638736963272095,0.6331482529640198,0.6331482529640198,0.4934201240539551,0.823357880115509,1.292292833328247,0.712769627571106,0.2946087419986725,0.6933635473251343,0.6933635473251343
