epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.22236762940883636,0.5693833827972412,1.9289019107818604,0.21825075149536133,0.028507763519883156,0.41021469235420227,0.41021469235420227,0.23135700821876526,0.6096693873405457,1.761110782623291,0.0,0.0,0.4579029381275177,0.4579029381275177
1,0.29526403546333313,0.648698627948761,1.6963177919387817,0.5200395584106445,0.03717327490448952,0.49152901768684387,0.49152901768684387,0.3451252281665802,0.7049677968025208,1.596951961517334,0.6014109253883362,0.14475731551647186,0.5303523540496826,0.5303523540496826
2,0.36186468601226807,0.7101927399635315,1.580937385559082,0.6512614488601685,0.10317263752222061,0.5586955547332764,0.5586955547332764,0.4177161455154419,0.7636099457740784,1.4576787948608398,0.6864035129547119,0.17716145515441895,0.6219046115875244,0.6219046115875244
3,0.39751705527305603,0.7432870268821716,1.51191246509552,0.6816832423210144,0.13808226585388184,0.5977787971496582,0.5977787971496582,0.4543653726577759,0.7995178699493408,1.366113543510437,0.7064220309257507,0.22880996763706207,0.6635064482688904,0.6635064482688904
4,0.42676758766174316,0.7667175531387329,1.4559534788131714,0.697376012802124,0.17108194530010223,0.6280196905136108,0.6280196905136108,0.4847884476184845,0.8168264627456665,1.315165638923645,0.701586127281189,0.26913824677467346,0.6807698011398315,0.6807698011398315
5,0.4416581094264984,0.7809994220733643,1.4175631999969482,0.7044602632522583,0.19272804260253906,0.641495406627655,0.641495406627655,0.512098491191864,0.8317911028862,1.2668570280075073,0.7862494587898254,0.2524409294128418,0.7090703248977661,0.7090703248977661
6,0.45852935314178467,0.7922849655151367,1.3882936239242554,0.7067365050315857,0.2100237011909485,0.6579422354698181,0.6579422354698181,0.5153530240058899,0.8387314677238464,1.2398967742919922,0.7149773836135864,0.3134286105632782,0.7130324244499207,0.7130324244499207
7,0.4703073501586914,0.8020581007003784,1.3617746829986572,0.7045208811759949,0.23039649426937103,0.6737523674964905,0.6737523674964905,0.5128059983253479,0.8378427028656006,1.2531769275665283,0.6594650149345398,0.3628130853176117,0.7126079201698303,0.7126079201698303
8,0.4776995778083801,0.8071445822715759,1.3467692136764526,0.7008330821990967,0.2350652515888214,0.6798359155654907,0.6798359155654907,0.5197396278381348,0.845217764377594,1.222977638244629,0.761081874370575,0.2866846024990082,0.7233620882034302,0.7233620882034302
9,0.48530399799346924,0.8138774633407593,1.325332760810852,0.7142425179481506,0.2508046627044678,0.6849644780158997,0.6849644780158997,0.5290788412094116,0.8485405445098877,1.206704020500183,0.7082979083061218,0.35389840602874756,0.7300127148628235,0.7300127148628235
10,0.49393415451049805,0.8199417591094971,1.3077080249786377,0.7125145196914673,0.2601775527000427,0.6967071294784546,0.6967071294784546,0.5378519892692566,0.8564493656158447,1.1778497695922852,0.7108889222145081,0.37229377031326294,0.7353898286819458,0.7353898286819458
11,0.5004421472549438,0.8239614963531494,1.293705701828003,0.7098565697669983,0.2712835669517517,0.7005623579025269,0.7005623579025269,0.5439366102218628,0.8595565557479858,1.1652624607086182,0.7267981171607971,0.35460591316223145,0.7467100620269775,0.7467100620269775
12,0.5062780976295471,0.8273488283157349,1.2823415994644165,0.714389979839325,0.2769072949886322,0.7061861157417297,0.7061861157417297,0.5246922373771667,0.8499902486801147,1.20856511592865,0.6760140061378479,0.38205745816230774,0.7325598001480103,0.7325598001480103
13,0.5086832046508789,0.829853892326355,1.2748956680297852,0.7207704186439514,0.28192976117134094,0.7091925144195557,0.7091925144195557,0.5505872368812561,0.8669543862342834,1.1359424591064453,0.7239989042282104,0.3812084197998047,0.7554832100868225,0.7554832100868225
14,0.5133519768714905,0.8313563466072083,1.2686214447021484,0.715329110622406,0.28751811385154724,0.7122342586517334,0.7122342586517334,0.554973840713501,0.8671886920928955,1.134143590927124,0.7433246970176697,0.3663506507873535,0.7591623067855835,0.7591623067855835
