epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.22802673280239105,0.5694199800491333,1.8825387954711914,0.2110726684331894,0.01726028323173523,0.41283202171325684,0.41283202171325684,0.25286543369293213,0.6114104986190796,1.735692024230957,0.0,0.0,0.4352625012397766,0.4352625012397766
1,0.2913026511669159,0.6457796692848206,1.6924612522125244,0.5532358884811401,0.018745800480246544,0.48604676127433777,0.48604676127433777,0.32106974720954895,0.6655278205871582,1.6651171445846558,0.5468053221702576,0.10414603352546692,0.49653318524360657,0.49653318524360657
2,0.3481413424015045,0.6992977857589722,1.603667974472046,0.6159956455230713,0.07954585552215576,0.5446892976760864,0.5446892976760864,0.38502901792526245,0.7509987354278564,1.4865483045578003,0.6688980460166931,0.18381208181381226,0.5955851078033447,0.5955851078033447
3,0.38743677735328674,0.7320162653923035,1.536893606185913,0.6610169410705566,0.12552611529827118,0.5857177972793579,0.5857177972793579,0.45832744240760803,0.7965860962867737,1.3676680326461792,0.697313666343689,0.26078957319259644,0.6569973230361938,0.6569973230361938
4,0.40699607133865356,0.7525472640991211,1.4912710189819336,0.6855670213699341,0.1505323052406311,0.611289918422699,0.611289918422699,0.4571954011917114,0.7955488562583923,1.384619951248169,0.6321340203285217,0.2883826196193695,0.6595443487167358,0.6595443487167358
5,0.424291729927063,0.7676874399185181,1.453055739402771,0.6955587267875671,0.17171859741210938,0.6262865662574768,0.6262865662574768,0.46738362312316895,0.8057606816291809,1.3543654680252075,0.6456193327903748,0.3023914098739624,0.6712890863418579,0.6712890863418579
6,0.4340183138847351,0.7766177654266357,1.429351806640625,0.6981106996536255,0.18558341264724731,0.6360131502151489,0.6360131502151489,0.4849299490451813,0.8207389116287231,1.296160340309143,0.7323052883148193,0.2620631158351898,0.6919484734535217,0.6919484734535217
7,0.45110175013542175,0.7857996821403503,1.406896710395813,0.7012391686439514,0.20015563070774078,0.648993730545044,0.648993730545044,0.512098491191864,0.8376726508140564,1.2424945831298828,0.7125158905982971,0.31739068031311035,0.7157209515571594,0.7157209515571594
8,0.45301172137260437,0.7896969318389893,1.3953032493591309,0.7041406035423279,0.20691119134426117,0.6557493209838867,0.6557493209838867,0.5135135054588318,0.8445790410041809,1.2197526693344116,0.7055472135543823,0.3329559862613678,0.7242110967636108,0.7242110967636108
9,0.4682559370994568,0.7990942001342773,1.3686295747756958,0.7095009684562683,0.22477275133132935,0.6674212217330933,0.6674212217330933,0.5228527188301086,0.8496342897415161,1.202433705329895,0.7014217972755432,0.3560209572315216,0.7268996834754944,0.7268996834754944
10,0.47324302792549133,0.8032275438308716,1.3575342893600464,0.7092306017875671,0.2318112701177597,0.6721253395080566,0.6721253395080566,0.5290788412094116,0.8505904674530029,1.1974278688430786,0.7099385857582092,0.359841525554657,0.7250601649284363,0.7250601649284363
