epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.19690163433551788,0.540582001209259,2.131412982940674,0.20546463131904602,0.05372617021203041,0.377922385931015,0.377922385931015,0.19414179027080536,0.5805729031562805,1.8482741117477417,0.3295454680919647,0.0041035800240933895,0.43554550409317017,0.43554550409317017
1,0.226470485329628,0.571472704410553,1.9110881090164185,0.25315436720848083,0.033353377133607864,0.4142821729183197,0.4142821729183197,0.22569690644741058,0.597422182559967,1.7995624542236328,0.5714285969734192,0.0005660110618919134,0.4376680254936218,0.4376680254936218
2,0.2417500764131546,0.5957805514335632,1.8338580131530762,0.29342806339263916,0.029215151444077492,0.43921762704849243,0.43921762704849243,0.26319512724876404,0.6390991806983948,1.7205815315246582,0.30645161867141724,0.008065657690167427,0.47827932238578796,0.47827932238578796
3,0.26848936080932617,0.6222763657569885,1.7691293954849243,0.37398073077201843,0.03568775951862335,0.4636579155921936,0.4636579155921936,0.2999858558177948,0.6664677262306213,1.7515231370925903,0.406501442193985,0.1787179857492447,0.49978774785995483,0.49978774785995483
4,0.29964983463287354,0.6487604975700378,1.7192326784133911,0.4552910029888153,0.06087079644203186,0.4956672489643097,0.4956672489643097,0.3403141498565674,0.7051389813423157,1.6107107400894165,0.5398428440093994,0.2041884809732437,0.5353049635887146,0.5353049635887146
5,0.32794538140296936,0.6779196858406067,1.6566587686538696,0.5543046593666077,0.08881264925003052,0.5251653790473938,0.5251653790473938,0.3933776617050171,0.7437168955802917,1.5055893659591675,0.658823549747467,0.190179705619812,0.5855384469032288,0.5855384469032288
6,0.3514660596847534,0.6989417672157288,1.6113579273223877,0.6031346917152405,0.11024652421474457,0.5450783371925354,0.5450783371925354,0.41375407576560974,0.7555896043777466,1.4795984029769897,0.6567357778549194,0.2152256965637207,0.6001132130622864,0.6001132130622864
7,0.3692568838596344,0.7185119986534119,1.5682564973831177,0.6370822787284851,0.12542001903057098,0.564602255821228,0.564602255821228,0.41983869671821594,0.7682549953460693,1.4428776502609253,0.7257319092750549,0.1999433934688568,0.6131314635276794,0.6131314635276794
8,0.38634032011032104,0.7360256910324097,1.5297645330429077,0.6568360328674316,0.136278435587883,0.5894315838813782,0.5894315838813782,0.4518183171749115,0.7966130971908569,1.371489405632019,0.7079498171806335,0.23942266404628754,0.6589783430099487,0.6589783430099487
9,0.39946237206459045,0.7474316954612732,1.5022047758102417,0.6813559532165527,0.14929437637329102,0.6019523739814758,0.6019523739814758,0.45875194668769836,0.7991483807563782,1.3592891693115234,0.7477313876152039,0.23319654166698456,0.6544502377510071,0.6544502377510071
10,0.41382238268852234,0.7592864632606506,1.473129153251648,0.6934587955474854,0.15898559987545013,0.6154634952545166,0.6154634952545166,0.4751662611961365,0.8105455040931702,1.3325858116149902,0.6897873878479004,0.2800339460372925,0.6790717244148254,0.6790717244148254
11,0.42450395226478577,0.7662832736968994,1.4554871320724487,0.6998380422592163,0.1681462824344635,0.6257206797599792,0.6257206797599792,0.4888920187950134,0.8222943544387817,1.2954120635986328,0.7509278059005737,0.25767651200294495,0.6949200630187988,0.6949200630187988
12,0.4363526999950409,0.7768519520759583,1.4307684898376465,0.6971428394317627,0.1812329739332199,0.6395147442817688,0.6395147442817688,0.4768643081188202,0.8154367208480835,1.3131862878799438,0.7286146879196167,0.27239280939102173,0.6837413311004639,0.6837413311004639
13,0.4427191913127899,0.7851413488388062,1.4066065549850464,0.7052919864654541,0.19138400256633759,0.6488522887229919,0.6488522887229919,0.49497663974761963,0.8276090025901794,1.2832098007202148,0.7665505409240723,0.24904485046863556,0.7042592167854309,0.7042592167854309
14,0.45311781764030457,0.790898859500885,1.3909766674041748,0.7171982526779175,0.20280833542346954,0.6567749977111816,0.6567749977111816,0.5104004740715027,0.8340678215026855,1.257629156112671,0.7439737319946289,0.28824111819267273,0.7093533277511597,0.7093533277511597
15,0.45990875363349915,0.7953630685806274,1.3796557188034058,0.7058193683624268,0.2097761183977127,0.6645562648773193,0.6645562648773193,0.5145040154457092,0.8406355977058411,1.2352230548858643,0.7444326877593994,0.29800480604171753,0.7210980653762817,0.7210980653762817
16,0.46846815943717957,0.8016194105148315,1.361348271369934,0.717244565486908,0.21801719069480896,0.6711703538894653,0.6711703538894653,0.5177586078643799,0.8438475728034973,1.2233794927597046,0.7077244520187378,0.33578604459762573,0.7189755439758301,0.7189755439758301
17,0.4734905958175659,0.8055481910705566,1.3497318029403687,0.7140490412712097,0.2286633849143982,0.6767941117286682,0.6767941117286682,0.5203056335449219,0.8453919887542725,1.2219065427780151,0.686639666557312,0.35998302698135376,0.7210980653762817,0.7210980653762817
18,0.48279276490211487,0.8115901350975037,1.3326359987258911,0.7205550074577332,0.23693983256816864,0.683443546295166,0.683443546295166,0.5231357216835022,0.8465189933776855,1.2165089845657349,0.6921806335449219,0.35573792457580566,0.7243525981903076,0.7243525981903076
19,0.4869663715362549,0.8140534162521362,1.3246352672576904,0.7181291580200195,0.24546386301517487,0.6873341798782349,0.6873341798782349,0.5289373397827148,0.8510317206382751,1.196545958518982,0.7104148864746094,0.3561624586582184,0.7315692901611328,0.7315692901611328
20,0.48937147855758667,0.8176703453063965,1.3126935958862305,0.7137457728385925,0.2538110613822937,0.6898454427719116,0.6898454427719116,0.5449271202087402,0.8612980246543884,1.1592762470245361,0.7274813652038574,0.35885098576545715,0.7493985891342163,0.7493985891342163
21,0.4945354163646698,0.8203274011611938,1.3039329051971436,0.7157092690467834,0.2591164708137512,0.6958582401275635,0.6958582401275635,0.5423800945281982,0.8586955070495605,1.1697067022323608,0.721526026725769,0.36663365364074707,0.7420404553413391,0.7420404553413391
22,0.49846142530441284,0.8231593370437622,1.2962552309036255,0.7172655463218689,0.26756978034973145,0.6973791122436523,0.6973791122436523,0.542521595954895,0.8590571284294128,1.1674312353134155,0.7288752198219299,0.36861467361450195,0.7420404553413391,0.7420404553413391
23,0.5020337700843811,0.8249444961547852,1.2911471128463745,0.7151223421096802,0.26778197288513184,0.7049481868743896,0.7049481868743896,0.5432291030883789,0.8624563813209534,1.156042456626892,0.7260198593139648,0.37271827459335327,0.7519456744194031,0.7519456744194031
24,0.5069147348403931,0.8287675976753235,1.2773951292037964,0.7189744710922241,0.27970147132873535,0.7050896883010864,0.7050896883010864,0.5447856187820435,0.8603732585906982,1.169077754020691,0.6872129440307617,0.4022923409938812,0.746427059173584,0.746427059173584
25,0.510168731212616,0.8311006426811218,1.2688629627227783,0.7203116416931152,0.2844763696193695,0.7108548879623413,0.7108548879623413,0.5494552254676819,0.864953875541687,1.14497709274292,0.7425742745399475,0.3714447319507599,0.7496815919876099,0.7496815919876099
26,0.5063134431838989,0.8302783370018005,1.2733246088027954,0.7170029282569885,0.28532522916793823,0.7091217637062073,0.7091217637062073,0.5515777468681335,0.8654049634933472,1.1454545259475708,0.7088671326637268,0.3993207812309265,0.753926694393158,0.753926694393158
27,0.5149081945419312,0.8334949612617493,1.2616324424743652,0.721790075302124,0.2920807898044586,0.7154882550239563,0.7154882550239563,0.5586528778076172,0.8682414293289185,1.1312159299850464,0.7382661700248718,0.37837839126586914,0.761992335319519,0.761992335319519
28,0.5180560946464539,0.8353257179260254,1.2552610635757446,0.7158516645431519,0.2956531047821045,0.718388557434082,0.718388557434082,0.5553983449935913,0.8701033592224121,1.1248623132705688,0.7226783037185669,0.3986132740974426,0.7557662129402161,0.7557662129402161
29,0.5224772691726685,0.8399367928504944,1.2410420179367065,0.7172195911407471,0.30509674549102783,0.7222791910171509,0.7222791910171509,0.5494552254676819,0.8644983172416687,1.1531003713607788,0.6875578165054321,0.4206877052783966,0.7498230934143066,0.7498230934143066
30,0.5247409343719482,0.8401720523834229,1.2388867139816284,0.7231979966163635,0.3087397813796997,0.7241537570953369,0.7241537570953369,0.5614829659461975,0.8706361055374146,1.1217710971832275,0.723907470703125,0.39847177267074585,0.7595868110656738,0.7595868110656738
31,0.5256251692771912,0.8408200740814209,1.2369149923324585,0.7226038575172424,0.31252431869506836,0.7243660092353821,0.7243660092353821,0.5599263906478882,0.870647668838501,1.1249784231185913,0.7034745216369629,0.418282151222229,0.7636904120445251,0.7636904120445251
32,0.5261910557746887,0.8438217043876648,1.2254468202590942,0.7217677235603333,0.31828954815864563,0.7305909991264343,0.7305909991264343,0.5696901082992554,0.8745934963226318,1.1063308715820312,0.726166844367981,0.4138955771923065,0.7737370729446411,0.7737370729446411
33,0.5315672159194946,0.8451749682426453,1.2224596738815308,0.7241681814193726,0.3210129737854004,0.7327485680580139,0.7327485680580139,0.567992091178894,0.8759010434150696,1.10169517993927,0.7199040651321411,0.42479127645492554,0.769350528717041,0.769350528717041
34,0.5308244824409485,0.8436473608016968,1.2286417484283447,0.7183957695960999,0.3250097334384918,0.7293177247047424,0.7293177247047424,0.554973840713501,0.8706350922584534,1.1260143518447876,0.7089820504188538,0.4188481569290161,0.7649639248847961,0.7649639248847961
35,0.5352456569671631,0.8478268384933472,1.2104840278625488,0.7264705896377563,0.331977516412735,0.7326778173446655,0.7326778173446655,0.5672845840454102,0.87368243932724,1.1152814626693726,0.6946324110031128,0.4358285069465637,0.763124406337738,0.763124406337738
36,0.5383228063583374,0.8483320474624634,1.2101906538009644,0.7236273884773254,0.3319067656993866,0.7353305220603943,0.7353305220603943,0.5682750940322876,0.8746587038040161,1.1051867008209229,0.7282990217208862,0.41078251600265503,0.7697750329971313,0.7697750329971313
37,0.5393131375312805,0.8491353988647461,1.2074185609817505,0.7224003672599792,0.33466559648513794,0.7381247282028198,0.7381247282028198,0.5565303564071655,0.8682855367660522,1.1313002109527588,0.7294994592666626,0.3877175748348236,0.7566152811050415,0.7566152811050415
38,0.5438050627708435,0.8529941439628601,1.192521572113037,0.7289319634437561,0.34326034784317017,0.742722749710083,0.742722749710083,0.5702561140060425,0.8750451803207397,1.1053797006607056,0.7168077230453491,0.4194141924381256,0.7727465629577637,0.7727465629577637
39,0.5476956963539124,0.8558233380317688,1.1827869415283203,0.7257493138313293,0.34771689772605896,0.7462950348854065,0.7462950348854065,0.5821423530578613,0.8805428743362427,1.08182692527771,0.7177942395210266,0.4383755624294281,0.7748690843582153,0.7748690843582153
40,0.554380476474762,0.8573027849197388,1.1773160696029663,0.7284631729125977,0.35022813081741333,0.7479574084281921,0.7479574084281921,0.5736522078514099,0.8758995532989502,1.1041816473007202,0.7031890749931335,0.43681901693344116,0.769350528717041,0.769350528717041
41,0.5536730885505676,0.8588710427284241,1.1713720560073853,0.7329574823379517,0.3540480434894562,0.7492660880088806,0.7492660880088806,0.5844063758850098,0.8824573159217834,1.0732409954071045,0.7228859066963196,0.4366775155067444,0.7774161696434021,0.7774161696434021
42,0.5508081912994385,0.8590232133865356,1.169616937637329,0.7278648614883423,0.35967177152633667,0.7473207712173462,0.7473207712173462,0.5848308801651001,0.8821651935577393,1.0749375820159912,0.7232704162597656,0.43936607241630554,0.7789726853370667,0.7789726853370667
43,0.5583772659301758,0.8595631122589111,1.1679279804229736,0.7259126901626587,0.35868144035339355,0.7522724866867065,0.7522724866867065,0.5797368288040161,0.880460798740387,1.0853588581085205,0.7109515070915222,0.4482807517051697,0.7789726853370667,0.7789726853370667
