epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.18660913407802582,0.5313525199890137,2.369905948638916,0.18590743839740753,0.0758674368262291,0.36663955450057983,0.36663955450057983,0.19258525967597961,0.5649126172065735,1.9033914804458618,0.0,0.0,0.39903777837753296,0.39903777837753296
1,0.20942242443561554,0.5559345483779907,2.048091411590576,0.21385785937309265,0.04672302305698395,0.3946167826652527,0.3946167826652527,0.25031837821006775,0.5960416197776794,1.7696954011917114,0.0,0.0,0.41913115978240967,0.41913115978240967
2,0.22434832155704498,0.5729602575302124,1.9258341789245605,0.22760996222496033,0.030382344499230385,0.4178191125392914,0.4178191125392914,0.2530069351196289,0.6036489009857178,1.7754460573196411,0.0,0.0,0.42295175790786743,0.42295175790786743
3,0.2384960949420929,0.5920646786689758,1.8421704769134521,0.2552742660045624,0.021398507058620453,0.4364588260650635,0.4364588260650635,0.25880855321884155,0.612596869468689,1.7652699947357178,0.25,0.0005660110618919134,0.4395075738430023,0.4395075738430023
4,0.2583383321762085,0.6138741970062256,1.7826141119003296,0.3229677975177765,0.020938705652952194,0.45633643865585327,0.45633643865585327,0.28753361105918884,0.6339756846427917,1.7312002182006836,0.5,0.0025470496620982885,0.4638460576534271,0.4638460576534271
5,0.27948927879333496,0.6353901624679565,1.7356674671173096,0.3847045302391052,0.023485304787755013,0.4832172095775604,0.4832172095775604,0.3012593686580658,0.6830258369445801,1.640500783920288,0.5802047848701477,0.07216640561819077,0.5239847302436829,0.5239847302436829
6,0.3008877635002136,0.6541176438331604,1.6963928937911987,0.48178333044052124,0.035546280443668365,0.5002653002738953,0.5002653002738953,0.3340880274772644,0.7010836005210876,1.6037664413452148,0.6176470518112183,0.10103297233581543,0.5480402112007141,0.5480402112007141
7,0.32136666774749756,0.6738943457603455,1.6564335823059082,0.5612754225730896,0.0516747422516346,0.5186927318572998,0.5186927318572998,0.3584264814853668,0.7091333866119385,1.5838899612426758,0.6168555021286011,0.12324890494346619,0.5486062169075012,0.5486062169075012
8,0.3382378816604614,0.6875447034835815,1.629472017288208,0.5703637599945068,0.06766172498464584,0.536377489566803,0.536377489566803,0.37484079599380493,0.7264052033424377,1.5415387153625488,0.6805455684661865,0.1341446191072464,0.5681335926055908,0.5681335926055908
9,0.3505464494228363,0.7017775177955627,1.6010342836380005,0.6115826368331909,0.08665511012077332,0.552116870880127,0.552116870880127,0.3909721374511719,0.7452138066291809,1.501526951789856,0.6683473587036133,0.1688127964735031,0.5889344811439514,0.5889344811439514
10,0.3714144229888916,0.7167063355445862,1.5702627897262573,0.631636917591095,0.10140416771173477,0.5684221982955933,0.5684221982955933,0.41248053312301636,0.7615036368370056,1.463566780090332,0.6741854548454285,0.1903212070465088,0.6069053411483765,0.6069053411483765
