epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.21925511956214905,0.5635718703269958,1.9459844827651978,0.22069482505321503,0.031231209635734558,0.40688997507095337,0.40688997507095337,0.2903636693954468,0.657051682472229,1.6836944818496704,0.5579710006713867,0.021791424602270126,0.5057308673858643,0.5057308673858643
1,0.29183319211006165,0.6459966897964478,1.6993874311447144,0.5267175436019897,0.03660736232995987,0.4869309961795807,0.4869309961795807,0.3572944700717926,0.7110352516174316,1.6135451793670654,0.5450434684753418,0.22173482179641724,0.5539833307266235,0.5539833307266235
2,0.35885828733444214,0.7093405723571777,1.582300066947937,0.6421611905097961,0.10257136076688766,0.553743839263916,0.553743839263916,0.4407810866832733,0.7795588970184326,1.4189128875732422,0.6985601782798767,0.2128201574087143,0.6384604573249817,0.6384604573249817
3,0.39295440912246704,0.7437392473220825,1.5097655057907104,0.6817865967750549,0.13875429332256317,0.5959042310714722,0.5959042310714722,0.4396490752696991,0.7752458453178406,1.4198561906814575,0.785029947757721,0.18551011383533478,0.6269987225532532,0.6269987225532532
4,0.4199059307575226,0.7625319957733154,1.4663817882537842,0.697067379951477,0.1605772227048874,0.6206274628639221,0.6206274628639221,0.45960095524787903,0.799497663974762,1.394243597984314,0.6105680465698242,0.3270128667354584,0.6612423658370972,0.6612423658370972
5,0.4316132068634033,0.7753990888595581,1.433525800704956,0.6946245431900024,0.18190500140190125,0.6358363032341003,0.6358363032341003,0.49228811264038086,0.8250237703323364,1.2854044437408447,0.6908182501792908,0.31300410628318787,0.6910994648933411,0.6910994648933411
6,0.4486258924007416,0.7868867516517639,1.4035626649856567,0.7047038078308105,0.20029710233211517,0.648604691028595,0.648604691028595,0.5020517706871033,0.8348525166511536,1.2502142190933228,0.7260088324546814,0.3029574155807495,0.7087873220443726,0.7087873220443726
7,0.45679622888565063,0.7938281893730164,1.384074330329895,0.7039405107498169,0.2141972929239273,0.6595338582992554,0.6595338582992554,0.5064383745193481,0.8372660875320435,1.2496812343597412,0.6797293424606323,0.34116315841674805,0.7111928462982178,0.7111928462982178
8,0.4659569263458252,0.7994920015335083,1.3672945499420166,0.7075234651565552,0.21886605024337769,0.6662540435791016,0.6662540435791016,0.5253997445106506,0.8457164764404297,1.2131679058074951,0.717243492603302,0.32842791080474854,0.7280316948890686,0.7280316948890686
9,0.47646164894104004,0.8058465123176575,1.3487268686294556,0.7166918516159058,0.23478230834007263,0.6741414070129395,0.6741414070129395,0.532050371170044,0.8491387963294983,1.2018324136734009,0.7372773289680481,0.3280034065246582,0.7310032248497009,0.7310032248497009
10,0.48102429509162903,0.8102422952651978,1.3361307382583618,0.7083418965339661,0.24327096343040466,0.6801542043685913,0.6801542043685913,0.5152115225791931,0.8421565890312195,1.2406516075134277,0.6674242615699768,0.37399178743362427,0.7162869572639465,0.7162869572639465
11,0.48505640029907227,0.8124407529830933,1.3284494876861572,0.7172694802284241,0.24900081753730774,0.6806847453117371,0.6806847453117371,0.5309183597564697,0.85062575340271,1.1998168230056763,0.6866310238838196,0.3633790910243988,0.732701301574707,0.732701301574707
12,0.4902910888195038,0.8172104358673096,1.3141287565231323,0.7149053812026978,0.25649914145469666,0.6895978450775146,0.6895978450775146,0.5306353569030762,0.8500813245773315,1.2004798650741577,0.7015535831451416,0.36422809958457947,0.7267581820487976,0.7267581820487976
13,0.4985675513744354,0.8213601112365723,1.3015239238739014,0.7148042321205139,0.2647048532962799,0.6949386596679688,0.6949386596679688,0.5449271202087402,0.8616427779197693,1.1601923704147339,0.6992157697677612,0.39111363887786865,0.7441630363464355,0.7441630363464355
14,0.49842604994773865,0.8231591582298279,1.2963130474090576,0.715915322303772,0.27747321128845215,0.6976620554924011,0.6976620554924011,0.5483232140541077,0.8635442852973938,1.1508569717407227,0.7204017043113708,0.38573652505874634,0.7492570877075195,0.7492570877075195
15,0.5059950947761536,0.8254660367965698,1.2889885902404785,0.7144548892974854,0.27743783593177795,0.7039932012557983,0.7039932012557983,0.5555398464202881,0.8664252758026123,1.1381069421768188,0.7436113357543945,0.37469929456710815,0.7544927000999451,0.7544927000999451
16,0.5059950947761536,0.8289949893951416,1.2769429683685303,0.7141969203948975,0.2845117151737213,0.7056202292442322,0.7056202292442322,0.5580868721008301,0.870278000831604,1.1226400136947632,0.7344253659248352,0.38701003789901733,0.7617093324661255,0.7617093324661255
17,0.5135288238525391,0.8305484652519226,1.2717610597610474,0.718496561050415,0.2914087772369385,0.7072471976280212,0.7072471976280212,0.5638884902000427,0.8728628158569336,1.1146259307861328,0.7543563842773438,0.3797934055328369,0.7642564177513123,0.7642564177513123
18,0.5154741406440735,0.8347639441490173,1.257926344871521,0.722145676612854,0.2966434359550476,0.7147101759910583,0.7147101759910583,0.5503042340278625,0.8632997870445251,1.1583071947097778,0.6827554106712341,0.4123390316963196,0.7498230934143066,0.7498230934143066
19,0.5211332440376282,0.8361966013908386,1.254164457321167,0.7161934971809387,0.30159515142440796,0.7180348634719849,0.7180348634719849,0.570539116859436,0.8753085732460022,1.1044260263442993,0.7216063141822815,0.41446158289909363,0.7737370729446411,0.7737370729446411
20,0.5154741406440735,0.8345664739608765,1.2577366828918457,0.7175332903862,0.29919004440307617,0.7158419489860535,0.7158419489860535,0.5757747292518616,0.8795101046562195,1.084966778755188,0.7541245222091675,0.40101882815361023,0.7745860815048218,0.7745860815048218
21,0.5228663682937622,0.8378865718841553,1.2463682889938354,0.7201717495918274,0.3084922134876251,0.7212888598442078,0.7212888598442078,0.5576623678207397,0.868118405342102,1.132531762123108,0.7235730886459351,0.4000282883644104,0.7585963010787964,0.7585963010787964
22,0.5244933366775513,0.8389408588409424,1.243910551071167,0.7162294983863831,0.3090580999851227,0.7208998203277588,0.7208998203277588,0.5573793649673462,0.8652982711791992,1.1426467895507812,0.7242472171783447,0.38800057768821716,0.7529361844062805,0.7529361844062805
23,0.5310013294219971,0.8414433598518372,1.2348085641860962,0.7278140187263489,0.3156014680862427,0.7238708138465881,0.7238708138465881,0.562473475933075,0.8691032528877258,1.1251016855239868,0.7378969192504883,0.401160329580307,0.7512381672859192,0.7512381672859192
24,0.5293035507202148,0.8428468704223633,1.2291197776794434,0.7215823531150818,0.32129594683647156,0.725250244140625,0.725250244140625,0.5703976154327393,0.8765838146209717,1.099708914756775,0.7165094614028931,0.4298853874206543,0.7677939534187317,0.7677939534187317
25,0.5316025614738464,0.8428846001625061,1.228630781173706,0.7239283323287964,0.32016411423683167,0.7244013547897339,0.7244013547897339,0.5664355158805847,0.8713997006416321,1.1167148351669312,0.7397552132606506,0.3933776617050171,0.7567567825317383,0.7567567825317383
26,0.5350688099861145,0.8460323214530945,1.2185442447662354,0.7219125628471375,0.3252219557762146,0.7316520810127258,0.7316520810127258,0.5750672221183777,0.8771423697471619,1.0985184907913208,0.7051892280578613,0.440356582403183,0.7699165344238281,0.7699165344238281
