epoch,accuracy,auc,loss,precision,recall,top_2_accuracy,top_k_accuracy,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_top_2_accuracy,val_top_k_accuracy
0,0.233084574341774,0.5789308547973633,1.868531584739685,0.22853535413742065,0.019205601885914803,0.4244685769081116,0.4244685769081116,0.29347673058509827,0.6588053107261658,1.6736690998077393,0.47826087474823,0.003113060723990202,0.49851423501968384,0.49851423501968384
1,0.30502599477767944,0.6604594588279724,1.6698328256607056,0.553410530090332,0.030417712405323982,0.5039790868759155,0.5039790868759155,0.3543229103088379,0.7141905426979065,1.5765248537063599,0.5715387463569641,0.2097070962190628,0.5481817126274109,0.5481817126274109
2,0.35783255100250244,0.7091044783592224,1.5848268270492554,0.6274465918540955,0.09977716952562332,0.5598273873329163,0.5598273873329163,0.3891325891017914,0.7527803778648376,1.4850106239318848,0.646276593208313,0.20631101727485657,0.5962926149368286,0.5962926149368286
3,0.38747215270996094,0.7350663542747498,1.5296850204467773,0.6733405590057373,0.1320340931415558,0.5862837433815002,0.5862837433815002,0.44431865215301514,0.7900728583335876,1.3954609632492065,0.6498012542724609,0.2544219493865967,0.6554408073425293,0.6554408073425293
4,0.4086584448814392,0.753358006477356,1.4901782274246216,0.6811479330062866,0.15194708108901978,0.6113252639770508,0.6113252639770508,0.4779963195323944,0.809954822063446,1.3312546014785767,0.7384003400802612,0.23645110428333282,0.6753926873207092,0.6753926873207092
5,0.41357478499412537,0.7590550780296326,1.474804401397705,0.6952568292617798,0.16227495670318604,0.6141194701194763,0.6141194701194763,0.4847884476184845,0.8199815154075623,1.3002350330352783,0.716696560382843,0.2824395000934601,0.6877034306526184,0.6877034306526184
6,0.42673221230506897,0.7698985934257507,1.4478726387023926,0.6920405626296997,0.17621052265167236,0.6308138370513916,0.6308138370513916,0.49667468667030334,0.8250554800033569,1.283569097518921,0.7215846180915833,0.2757888734340668,0.6944955587387085,0.6944955587387085
7,0.4362466037273407,0.7776256203651428,1.4276800155639648,0.6969178318977356,0.18713967502117157,0.6365436911582947,0.6365436911582947,0.4938446283340454,0.8262463212013245,1.2816787958145142,0.6862934231758118,0.3018253743648529,0.7011461853981018,0.7011461853981018
8,0.44098609685897827,0.7792326807975769,1.4234453439712524,0.7060590386390686,0.1912425309419632,0.6415308117866516,0.6415308117866516,0.4963916838169098,0.825059175491333,1.2884844541549683,0.6765776872634888,0.31555116176605225,0.6906749606132507,0.6906749606132507
9,0.4482014775276184,0.7852978110313416,1.4081156253814697,0.7040701508522034,0.1988469511270523,0.6480387449264526,0.6480387449264526,0.4939861297607422,0.826992392539978,1.2835381031036377,0.671375036239624,0.32955992221832275,0.6971840858459473,0.6971840858459473
